t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,103934.443295291,vr_world,48273,103934.423819041,0.019476625,1,0.173213000,-0.214246000,-0.398412000,0.015184071,-0.233383432,0.967452948,-0.096625108,1,0.349588875,-0.284217643,-0.418880958,0.015184071,-0.233383432,0.967452948,-0.096625108,48356,103934.423819041,0.019476625,1,0.315546000,0.136892000,-0.427470000,0.089087387,-0.821583921,0.563078626,-0.002400029,1,0.489213174,0.068528393,-0.463557648,0.089087387,-0.821583921,0.563078626,-0.002400029
0.012366375,103934.455661666,vr_world,48274,103934.447145416,0.008516625,1,0.173270000,-0.214164000,-0.398429000,0.013458949,-0.232729124,0.967692639,-0.096057106,1,0.349454672,-0.284426660,-0.419537398,0.013458949,-0.232729124,0.967692639,-0.096057106,48357,103934.447145416,0.008516625,1,0.315540000,0.136740000,-0.427372000,0.089384273,-0.821562149,0.563065323,-0.001878525,1,0.489194780,0.068431305,-0.463623675,0.089384273,-0.821562149,0.563065323,-0.001878525
0.023703667,103934.466998958,vr_world,48274,103934.447145416,0.019853959,1,0.173270000,-0.214164000,-0.398429000,0.013458949,-0.232729124,0.967692639,-0.096057106,1,0.349454672,-0.284426660,-0.419537398,0.013458949,-0.232729124,0.967692639,-0.096057106,48357,103934.447145416,0.019853959,1,0.315540000,0.136740000,-0.427372000,0.089384273,-0.821562149,0.563065323,-0.001878525,1,0.489194780,0.068431305,-0.463623675,0.089384273,-0.821562149,0.563065323,-0.001878525
0.035122834,103934.478418125,vr_world,48275,103934.470933750,0.007485000,1,0.172487000,-0.214438000,-0.399025000,0.017477352,-0.233224843,0.967381876,-0.097329448,1,0.348969458,-0.284389413,-0.418626203,0.017477352,-0.233224843,0.967381876,-0.097329448,48358,103934.470933750,0.007485000,1,0.315538000,0.136718000,-0.427389000,0.089588336,-0.821490873,0.563136205,-0.002071447,1,0.489196286,0.068373930,-0.463556794,0.089588336,-0.821490873,0.563136205,-0.002071447
0.046827500,103934.490122791,vr_world,48275,103934.470933750,0.019189541,1,0.172487000,-0.214438000,-0.399025000,0.017477352,-0.233224843,0.967381876,-0.097329448,1,0.348969458,-0.284389413,-0.418626203,0.017477352,-0.233224843,0.967381876,-0.097329448,48358,103934.470933750,0.019189541,1,0.315538000,0.136718000,-0.427389000,0.089588336,-0.821490873,0.563136205,-0.002071447,1,0.489196286,0.068373930,-0.463556794,0.089588336,-0.821490873,0.563136205,-0.002071447
0.059186209,103934.502481500,vr_world,48276,103934.494322750,0.008159208,1,0.172887000,-0.214282000,-0.398691000,0.015853390,-0.233092593,0.967476152,-0.096986639,1,0.349261872,-0.284341473,-0.418865834,0.015853390,-0.233092593,0.967476152,-0.096986639,48359,103934.494322750,0.008159208,1,0.315536000,0.136747000,-0.427371000,0.089328076,-0.821530546,0.563119910,-0.002006073,1,0.489185526,0.068404149,-0.463583212,0.089328076,-0.821530546,0.563119910,-0.002006073
0.071594292,103934.514889583,vr_world,48276,103934.494322750,0.020567333,1,0.172887000,-0.214282000,-0.398691000,0.015853390,-0.233092593,0.967476152,-0.096986639,1,0.349261872,-0.284341473,-0.418865834,0.015853390,-0.233092593,0.967476152,-0.096986639,48359,103934.494322750,0.020567333,1,0.315536000,0.136747000,-0.427371000,0.089328076,-0.821530546,0.563119910,-0.002006073,1,0.489185526,0.068404149,-0.463583212,0.089328076,-0.821530546,0.563119910,-0.002006073
0.083851709,103934.527147000,vr_world,48277,103934.516968250,0.010179291,1,0.173397000,-0.214413000,-0.398872000,0.014930682,-0.233238164,0.967388654,-0.097653596,1,0.349750079,-0.284486189,-0.419189274,0.014930682,-0.233238164,0.967388654,-0.097653596,48360,103934.516968250,0.010179291,1,0.315519000,0.136787000,-0.427364000,0.089176092,-0.821459171,0.563247855,-0.002075636,1,0.489144873,0.068380116,-0.463568554,0.089176092,-0.821459171,0.563247855,-0.002075636
0.095742000,103934.539037291,vr_world,48277,103934.516968250,0.022069750,1,0.173397000,-0.214413000,-0.398872000,0.014930682,-0.233238164,0.967388654,-0.097653596,1,0.349750079,-0.284486189,-0.419189274,0.014930682,-0.233238164,0.967388654,-0.097653596,48360,103934.516968250,0.022069750,1,0.315519000,0.136787000,-0.427364000,0.089176092,-0.821459171,0.563247855,-0.002075636,1,0.489144873,0.068380116,-0.463568554,0.089176092,-0.821459171,0.563247855,-0.002075636
0.108135334,103934.551430625,vr_world,48278,103934.539570875,0.011860083,1,0.173263000,-0.214514000,-0.398029000,0.008506098,-0.233704074,0.967776137,-0.093377732,1,0.349271127,-0.284542465,-0.421279784,0.008506098,-0.233704074,0.967776137,-0.093377732,48361,103934.539570875,0.011860083,1,0.315491000,0.136754000,-0.427379000,0.089298823,-0.821494457,0.563176565,-0.002175973,1,0.489137818,0.068374197,-0.463534267,0.089298823,-0.821494457,0.563176565,-0.002175973
