t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,103668.187239000,vr_world,36543,103668.167444250,0.019795291,1,0.141396000,-0.223177000,-0.395488000,0.006434544,-0.272032066,0.956054735,-0.109162702,1,0.322333784,-0.279864535,-0.417200902,0.006434544,-0.272032066,0.956054735,-0.109162702,36626,103668.167444250,0.019795291,1,0.312250000,0.184809000,-0.427420000,0.088443326,-0.787648334,0.609721243,-0.005280655,1,0.476740259,0.096977322,-0.464362651,0.088443326,-0.787648334,0.609721243,-0.005280655
0.012400666,103668.199639666,vr_world,36544,103668.188810791,0.010829417,1,0.141292000,-0.223609000,-0.395636000,0.008328714,-0.272624528,0.955855947,-0.109297338,1,0.322399695,-0.279981955,-0.416743803,0.008328714,-0.272624528,0.955855947,-0.109297338,36627,103668.188810791,0.010829417,1,0.312415000,0.185056000,-0.427068000,0.086578590,-0.787911333,0.609655229,-0.004514468,1,0.476823779,0.097237013,-0.464401566,0.086578590,-0.787911333,0.609655229,-0.004514468
0.024818708,103668.212057708,vr_world,36545,103668.210849791,0.001208459,1,0.141125000,-0.223970000,-0.395861000,0.008424861,-0.272030398,0.956282980,-0.107010966,1,0.322138736,-0.280483508,-0.417394502,0.008424861,-0.272030398,0.956282980,-0.107010966,36628,103668.210849791,0.001208459,1,0.312152000,0.184907000,-0.427257000,0.087114107,-0.787845921,0.609657542,-0.005255310,1,0.476610316,0.097052268,-0.464286916,0.087114107,-0.787845921,0.609657542,-0.005255310
0.037204916,103668.224443916,vr_world,36545,103668.210849791,0.013594625,1,0.141125000,-0.223970000,-0.395861000,0.008424861,-0.272030398,0.956282980,-0.107010966,1,0.322138736,-0.280483508,-0.417394502,0.008424861,-0.272030398,0.956282980,-0.107010966,36628,103668.210849791,0.013594625,1,0.312152000,0.184907000,-0.427257000,0.087114107,-0.787845921,0.609657542,-0.005255310,1,0.476610316,0.097052268,-0.464286916,0.087114107,-0.787845921,0.609657542,-0.005255310
0.048223708,103668.235462708,vr_world,36546,103668.232304666,0.003158500,1,0.141150000,-0.224335000,-0.395801000,0.010393225,-0.271045456,0.956589483,-0.106596921,1,0.322151512,-0.281100871,-0.416766805,0.010393225,-0.271045456,0.956589483,-0.106596921,36629,103668.232304666,0.003158500,1,0.312207000,0.184921000,-0.427331000,0.087863937,-0.787786359,0.609623180,-0.005670891,1,0.476716238,0.097077886,-0.464162000,0.087863937,-0.787786359,0.609623180,-0.005670891
0.060632083,103668.247871083,vr_world,36546,103668.232304666,0.015566792,1,0.141150000,-0.224335000,-0.395801000,0.010393225,-0.271045456,0.956589483,-0.106596921,1,0.322151512,-0.281100871,-0.416766805,0.010393225,-0.271045456,0.956589483,-0.106596921,36629,103668.232304666,0.015566792,1,0.312207000,0.184921000,-0.427331000,0.087863937,-0.787786359,0.609623180,-0.005670891,1,0.476716238,0.097077886,-0.464162000,0.087863937,-0.787786359,0.609623180,-0.005670891
0.073044833,103668.260283833,vr_world,36547,103668.254107041,0.006177209,1,0.140939000,-0.224650000,-0.395378000,0.009997614,-0.271710780,0.956715657,-0.103771150,1,0.321955304,-0.281091433,-0.417078817,0.009997614,-0.271710780,0.956715657,-0.103771150,36630,103668.254107041,0.006177209,1,0.312193000,0.184764000,-0.427150000,0.088538749,-0.787610034,0.609766610,-0.004000711,1,0.476621878,0.097014109,-0.464557263,0.088538749,-0.787610034,0.609766610,-0.004000711
0.085439375,103668.272678375,vr_world,36547,103668.254107041,0.018571792,1,0.140939000,-0.224650000,-0.395378000,0.009997614,-0.271710780,0.956715657,-0.103771150,1,0.321955304,-0.281091433,-0.417078817,0.009997614,-0.271710780,0.956715657,-0.103771150,36630,103668.254107041,0.018571792,1,0.312193000,0.184764000,-0.427150000,0.088538749,-0.787610034,0.609766610,-0.004000711,1,0.476621878,0.097014109,-0.464557263,0.088538749,-0.787610034,0.609766610,-0.004000711
0.097856666,103668.285095666,vr_world,36548,103668.276078791,0.009017250,1,0.140737000,-0.225075000,-0.395820000,0.011471847,-0.271550803,0.956715989,-0.104034007,1,0.321817156,-0.281510931,-0.416995328,0.011471847,-0.271550803,0.956715989,-0.104034007,36631,103668.276078791,0.009017250,1,0.312073000,0.184838000,-0.427430000,0.089246572,-0.787677246,0.609574492,-0.004306332,1,0.476582864,0.097170562,-0.464674533,0.089246572,-0.787677246,0.609574492,-0.004306332
0.110256833,103668.297495833,vr_world,36548,103668.276078791,0.021417375,1,0.140737000,-0.225075000,-0.395820000,0.011471847,-0.271550803,0.956715989,-0.104034007,1,0.321817156,-0.281510931,-0.416995328,0.011471847,-0.271550803,0.956715989,-0.104034007,36631,103668.276078791,0.021417375,1,0.312073000,0.184838000,-0.427430000,0.089246572,-0.787677246,0.609574492,-0.004306332,1,0.476582864,0.097170562,-0.464674533,0.089246572,-0.787677246,0.609574492,-0.004306332
0.122651041,103668.309890041,vr_world,36549,103668.298428500,0.011461916,1,0.140757000,-0.225859000,-0.396029000,0.012392832,-0.272704241,0.956530904,-0.102603337,1,0.321995223,-0.281769018,-0.417246669,0.012392832,-0.272704241,0.956530904,-0.102603337,36632,103668.298428500,0.011461916,1,0.312074000,0.184890000,-0.427690000,0.089576571,-0.787628025,0.609586449,-0.004742722,1,0.476610679,0.097197259,-0.464755194,0.089576571,-0.787628025,0.609586449,-0.004742722
0.135060208,103668.322299208,vr_world,36550,103668.320225375,0.002074250,1,0.140662000,-0.225957000,-0.395215000,0.012279526,-0.273213274,0.956376508,-0.102701971,1,0.321952236,-0.281686177,-0.416464083,0.012279526,-0.273213274,0.956376508,-0.102701971,36633,103668.320225375,0.002074250,1,0.312148000,0.184999000,-0.427615000,0.090007581,-0.787614340,0.609537627,-0.005115449,1,0.476725964,0.097314123,-0.464515477,0.090007581,-0.787614340,0.609537627,-0.005115449
0.146664625,103668.333903625,vr_world,36550,103668.320225375,0.013678791,1,0.140662000,-0.225957000,-0.395215000,0.012279526,-0.273213274,0.956376508,-0.102701971,1,0.321952236,-0.281686177,-0.416464083,0.012279526,-0.273213274,0.956376508,-0.102701971,36633,103668.320225375,0.013678791,1,0.312148000,0.184999000,-0.427615000,0.090007581,-0.787614340,0.609537627,-0.005115449,1,0.476725964,0.097314123,-0.464515477,0.090007581,-0.787614340,0.609537627,-0.005115449
0.159076125,103668.346315125,vr_world,36551,103668.341972875,0.004342666,1,0.140473000,-0.228087000,-0.395104000,0.015496441,-0.274649539,0.955567746,-0.105913994,1,0.322128324,-0.283225563,-0.414713516,0.015496441,-0.274649539,0.955567746,-0.105913994,36634,103668.341972875,0.004342666,1,0.312321000,0.185535000,-0.427568000,0.090784083,-0.787610404,0.609413828,-0.006548922,1,0.477011938,0.097820982,-0.463891205,0.090784083,-0.787610404,0.609413828,-0.006548922
0.169708416,103668.356947416,vr_world,36551,103668.341972875,0.014975041,1,0.140473000,-0.228087000,-0.395104000,0.015496441,-0.274649539,0.955567746,-0.105913994,1,0.322128324,-0.283225563,-0.414713516,0.015496441,-0.274649539,0.955567746,-0.105913994,36634,103668.341972875,0.014975041,1,0.312321000,0.185535000,-0.427568000,0.090784083,-0.787610404,0.609413828,-0.006548922,1,0.477011938,0.097820982,-0.463891205,0.090784083,-0.787610404,0.609413828,-0.006548922
0.181954666,103668.369193666,vr_world,36552,103668.364196291,0.004997917,1,0.139800000,-0.227235000,-0.393977000,0.005818377,-0.272877635,0.957724105,-0.090931194,1,0.320515237,-0.282949096,-0.419694808,0.005818377,-0.272877635,0.957724105,-0.090931194,36635,103668.364196291,0.004997917,1,0.311770000,0.184935000,-0.427687000,0.087132139,-0.787467799,0.610160857,-0.002486768,1,0.475994464,0.097083904,-0.465749429,0.087132139,-0.787467799,0.610160857,-0.002486768
0.194340083,103668.381579083,vr_world,36552,103668.364196291,0.017383125,1,0.139800000,-0.227235000,-0.393977000,0.005818377,-0.272877635,0.957724105,-0.090931194,1,0.320515237,-0.282949096,-0.419694808,0.005818377,-0.272877635,0.957724105,-0.090931194,36635,103668.364196291,0.017383125,1,0.311770000,0.184935000,-0.427687000,0.087132139,-0.787467799,0.610160857,-0.002486768,1,0.475994464,0.097083904,-0.465749429,0.087132139,-0.787467799,0.610160857,-0.002486768
0.204882000,103668.392121000,vr_world,36553,103668.385871500,0.006249750,1,0.139969000,-0.227826000,-0.397060000,0.025607042,-0.271880504,0.955829645,-0.108696648,1,0.321815667,-0.283572231,-0.412795349,0.025607042,-0.271880504,0.955829645,-0.108696648,36636,103668.385871500,0.006249750,1,0.311804000,0.184741000,-0.427046000,0.088877955,-0.788027004,0.609165803,-0.005583468,1,0.476447919,0.097130177,-0.463828749,0.088877955,-0.788027004,0.609165803,-0.005583468
0.217294666,103668.404533666,vr_world,36553,103668.385871500,0.018662625,1,0.139969000,-0.227826000,-0.397060000,0.025607042,-0.271880504,0.955829645,-0.108696648,1,0.321815667,-0.283572231,-0.412795349,0.025607042,-0.271880504,0.955829645,-0.108696648,36636,103668.385871500,0.018662625,1,0.311804000,0.184741000,-0.427046000,0.088877955,-0.788027004,0.609165803,-0.005583468,1,0.476447919,0.097130177,-0.463828749,0.088877955,-0.788027004,0.609165803,-0.005583468
0.227404000,103668.414643000,vr_world,36554,103668.407710041,0.006933375,1,0.137458000,-0.226278000,-0.395895000,0.012220442,-0.271729373,0.957960451,-0.091244631,1,0.318419791,-0.282130441,-0.419491454,0.012220442,-0.271729373,0.957960451,-0.091244631,36637,103668.407710041,0.006933375,1,0.311817000,0.185110000,-0.428344000,0.089786959,-0.786720533,0.610653579,-0.010550410,1,0.476348858,0.096550797,-0.463312177,0.089786959,-0.786720533,0.610653579,-0.010550410
0.239769166,103668.427008166,vr_world,36554,103668.407710041,0.019298667,1,0.137458000,-0.226278000,-0.395895000,0.012220442,-0.271729373,0.957960451,-0.091244631,1,0.318419791,-0.282130441,-0.419491454,0.012220442,-0.271729373,0.957960451,-0.091244631,36637,103668.407710041,0.019298667,1,0.311817000,0.185110000,-0.428344000,0.089786959,-0.786720533,0.610653579,-0.010550410,1,0.476348858,0.096550797,-0.463312177,0.089786959,-0.786720533,0.610653579,-0.010550410
0.252163625,103668.439402625,vr_world,36555,103668.429052458,0.010350583,1,0.138651000,-0.227330000,-0.398216000,0.031891975,-0.269149893,0.956259003,-0.110045242,1,0.320458186,-0.283816439,-0.411589552,0.031891975,-0.269149893,0.956259003,-0.110045242,36638,103668.429052458,0.010350583,1,0.311521000,0.184885000,-0.426712000,0.087776365,-0.787751805,0.609701145,-0.002629952,1,0.475878913,0.097236225,-0.464664351,0.087776365,-0.787751805,0.609701145,-0.002629952
0.264569250,103668.451808250,vr_world,36556,103668.451409583,0.000399125,1,0.138013000,-0.227453000,-0.397169000,0.019283692,-0.273316803,0.956751613,-0.097736459,1,0.319609492,-0.282623459,-0.417227997,0.019283692,-0.273316803,0.956751613,-0.097736459,36639,103668.451409583,0.000399125,1,0.311325000,0.184215000,-0.426079000,0.088849893,-0.787910073,0.609337726,-0.003309069,1,0.475832450,0.096704917,-0.463702870,0.088849893,-0.787910073,0.609337726,-0.003309069
0.276983875,103668.464222875,vr_world,36556,103668.451409583,0.012813750,1,0.138013000,-0.227453000,-0.397169000,0.019283692,-0.273316803,0.956751613,-0.097736459,1,0.319609492,-0.282623459,-0.417227997,0.019283692,-0.273316803,0.956751613,-0.097736459,36639,103668.451409583,0.012813750,1,0.311325000,0.184215000,-0.426079000,0.088849893,-0.787910073,0.609337726,-0.003309069,1,0.475832450,0.096704917,-0.463702870,0.088849893,-0.787910073,0.609337726,-0.003309069
