t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.011288417,131944.330529375,vr_world,57491,131944.311300458,0.019229375,1,-1.394220000,-1.221530000,-0.270155000,0.006469849,-0.421598634,-0.906717857,0.008686771,1,-1.418268285,-1.405803728,-0.313609313,0.006469849,-0.421598634,-0.906717857,0.008686771,57855,131944.311300458,0.019229375,1,-1.074060000,-1.397930000,-0.264098000,0.032610789,0.167562275,0.985259144,-0.011128291,1,-1.237563220,-1.480335055,-0.315208733,0.032610789,0.167562275,0.985259144,-0.011128291,0.000000000,0.000000000
0.021930250,131944.341171208,vr_world,57492,131944.335071916,0.006099834,1,-1.398530000,-1.220050000,-0.270411000,0.007533346,-0.430667942,-0.902470733,0.003866348,1,-1.426175239,-1.403385014,-0.315659740,0.007533346,-0.430667942,-0.902470733,0.003866348,57856,131944.335071916,0.006099834,1,-1.075080000,-1.397590000,-0.264294000,0.034288639,0.167646498,0.985198122,-0.010178487,1,-1.238403604,-1.479913262,-0.316106175,0.034288639,0.167646498,0.985198122,-0.010178487,0.000000000,0.000000000
0.034328917,131944.353569875,vr_world,57492,131944.335071916,0.018498375,1,-1.398530000,-1.220050000,-0.270411000,0.007533346,-0.430667942,-0.902470733,0.003866348,1,-1.426175239,-1.403385014,-0.315659740,0.007533346,-0.430667942,-0.902470733,0.003866348,57856,131944.335071916,0.018498375,1,-1.075080000,-1.397590000,-0.264294000,0.034288639,0.167646498,0.985198122,-0.010178487,1,-1.238403604,-1.479913262,-0.316106175,0.034288639,0.167646498,0.985198122,-0.010178487,0.000000000,0.000000000
0.046726708,131944.365967666,vr_world,57493,131944.359492208,0.006475958,1,-1.406180000,-1.217710000,-0.271347000,0.008118414,-0.450382795,-0.892788336,-0.004291392,1,-1.441578615,-1.398962094,-0.319493122,0.008118414,-0.450382795,-0.892788336,-0.004291392,57857,131944.359492208,0.006475958,1,-1.077160000,-1.397250000,-0.264465000,0.037295023,0.168097772,0.985030772,-0.008160774,1,-1.240197555,-1.479294430,-0.317603772,0.037295023,0.168097772,0.985030772,-0.008160774,0.000000000,0.000000000
0.059134250,131944.378375208,vr_world,57493,131944.359492208,0.018883542,1,-1.406180000,-1.217710000,-0.271347000,0.008118414,-0.450382795,-0.892788336,-0.004291392,1,-1.441578615,-1.398962094,-0.319493122,0.008118414,-0.450382795,-0.892788336,-0.004291392,57857,131944.359492208,0.018883542,1,-1.077160000,-1.397250000,-0.264465000,0.037295023,0.168097772,0.985030772,-0.008160774,1,-1.240197555,-1.479294430,-0.317603772,0.037295023,0.168097772,0.985030772,-0.008160774,0.000000000,0.000000000
0.071554417,131944.390795375,vr_world,57494,131944.382929625,0.007866083,1,-1.415420000,-1.215110000,-0.272594000,0.005615354,-0.470974310,-0.882020591,-0.013832700,1,-1.458583788,-1.393806455,-0.323857327,0.005615354,-0.470974310,-0.882020591,-0.013832700,57858,131944.382929625,0.007866083,1,-1.079250000,-1.396940000,-0.264603000,0.040750557,0.168215121,0.984884826,-0.006704141,1,-1.241903494,-1.478873303,-0.319072752,0.040750557,0.168215121,0.984884826,-0.006704141,0.000000000,0.000000000
0.083965167,131944.403206125,vr_world,57494,131944.382929625,0.020276916,1,-1.415420000,-1.215110000,-0.272594000,0.005615354,-0.470974310,-0.882020591,-0.013832700,1,-1.458583788,-1.393806455,-0.323857327,0.005615354,-0.470974310,-0.882020591,-0.013832700,57858,131944.382929625,0.020276916,1,-1.079250000,-1.396940000,-0.264603000,0.040750557,0.168215121,0.984884826,-0.006704141,1,-1.241903494,-1.478873303,-0.319072752,0.040750557,0.168215121,0.984884826,-0.006704141,0.000000000,0.000000000
0.096379167,131944.415620125,vr_world,57495,131944.405955500,0.009664958,1,-1.422690000,-1.213690000,-0.273396000,0.003813949,-0.476713966,-0.878877409,-0.017428375,1,-1.467872832,-1.391562352,-0.325773101,0.003813949,-0.476713966,-0.878877409,-0.017428375,57859,131944.405955500,0.009664958,1,-1.080200000,-1.396560000,-0.264807000,0.042867648,0.167452328,0.984928006,-0.006237384,1,-1.242487149,-1.478742775,-0.319989503,0.042867648,0.167452328,0.984928006,-0.006237384,0.000000000,0.000000000
0.108782917,131944.428023875,vr_world,57495,131944.405955500,0.022068750,1,-1.422690000,-1.213690000,-0.273396000,0.003813949,-0.476713966,-0.878877409,-0.017428375,1,-1.467872832,-1.391562352,-0.325773101,0.003813949,-0.476713966,-0.878877409,-0.017428375,57859,131944.405955500,0.022068750,1,-1.080200000,-1.396560000,-0.264807000,0.042867648,0.167452328,0.984928006,-0.006237384,1,-1.242487149,-1.478742775,-0.319989503,0.042867648,0.167452328,0.984928006,-0.006237384,0.000000000,0.000000000
0.120339417,131944.439580375,vr_world,57496,131944.429584541,0.009996417,1,-1.434970000,-1.211210000,-0.273976000,0.001728951,0.493273167,0.869385408,0.029113670,1,-1.485842695,-1.386397239,-0.330055019,0.001728951,0.493273167,0.869385408,0.029113670,57860,131944.429584541,0.009996417,1,-1.081940000,-1.395840000,-0.265340000,0.045016955,0.166311530,0.985029459,-0.005559991,1,-1.243785688,-1.478377353,-0.321284375,0.045016955,0.166311530,0.985029459,-0.005559991,0.000000000,0.000000000
