t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.120736542,104204.999498208,vr_world,57869,104204.998099125,0.001399666,1,0.190935000,-0.328234000,-0.471567000,0.009898455,-0.453203081,0.889598579,-0.055886986,1,0.377714779,-0.310362294,-0.506457465,0.009898455,-0.453203081,0.889598579,-0.055886986,57947,104204.998099125,0.001399666,1,0.091017000,0.172266000,-0.461335000,0.054954667,-0.882480751,0.461269419,0.073744364,1,0.268930401,0.149103627,-0.524156802,0.054954667,-0.882480751,0.461269419,0.073744364
0.133089542,104205.011851208,vr_world,57869,104204.998099125,0.013752500,1,0.190935000,-0.328234000,-0.471567000,0.009898455,-0.453203081,0.889598579,-0.055886986,1,0.377714779,-0.310362294,-0.506457465,0.009898455,-0.453203081,0.889598579,-0.055886986,57947,104204.998099125,0.013752500,1,0.091017000,0.172266000,-0.461335000,0.054954667,-0.882480751,0.461269419,0.073744364,1,0.268930401,0.149103627,-0.524156802,0.054954667,-0.882480751,0.461269419,0.073744364
0.144834125,104205.023595791,vr_world,57870,104205.016433458,0.007162958,1,0.190761000,-0.328473000,-0.471565000,0.010899790,-0.454515033,0.888982712,-0.054836275,1,0.377510042,-0.309943029,-0.506276941,0.010899790,-0.454515033,0.888982712,-0.054836275,57948,104205.016433458,0.007162958,1,0.091331500,0.171432000,-0.461401000,0.055881381,-0.880451883,0.465123818,0.073086160,1,0.269113232,0.146732537,-0.524008965,0.055881381,-0.880451883,0.465123818,0.073086160
0.157245792,104205.036007458,vr_world,57871,104205.034359833,0.001647917,1,0.190204000,-0.328847000,-0.471638000,0.016381365,-0.456777638,0.887942114,-0.051426085,1,0.377062539,-0.308892478,-0.504941082,0.016381365,-0.456777638,0.887942114,-0.051426085,57949,104205.034359833,0.001647917,1,0.091811100,0.170682000,-0.460973000,0.056890123,-0.876710475,0.471723733,0.074959834,1,0.268973163,0.143500431,-0.524305112,0.056890123,-0.876710475,0.471723733,0.074959834
0.169520000,104205.048281666,vr_world,57871,104205.034359833,0.013922625,1,0.190204000,-0.328847000,-0.471638000,0.016381365,-0.456777638,0.887942114,-0.051426085,1,0.377062539,-0.308892478,-0.504941082,0.016381365,-0.456777638,0.887942114,-0.051426085,57949,104205.034359833,0.013922625,1,0.091811100,0.170682000,-0.460973000,0.056890123,-0.876710475,0.471723733,0.074959834,1,0.268973163,0.143500431,-0.524305112,0.056890123,-0.876710475,0.471723733,0.074959834
0.179656959,104205.058418625,vr_world,57872,104205.053510833,0.004913958,1,0.189854000,-0.329284000,-0.472352000,0.023370025,-0.459605909,0.886429460,-0.049588939,1,0.376901492,-0.307683647,-0.503498382,0.023370025,-0.459605909,0.886429460,-0.049588939,57950,104205.053510833,0.004913958,1,0.092256900,0.169322000,-0.460595000,0.059125206,-0.874540899,0.475471340,0.074896133,1,0.269262289,0.140777918,-0.523765788,0.059125206,-0.874540899,0.475471340,0.074896133
0.191771250,104205.070532916,vr_world,57872,104205.053510833,0.017023083,1,0.189854000,-0.329284000,-0.472352000,0.023370025,-0.459605909,0.886429460,-0.049588939,1,0.376901492,-0.307683647,-0.503498382,0.023370025,-0.459605909,0.886429460,-0.049588939,57950,104205.053510833,0.017023083,1,0.092256900,0.169322000,-0.460595000,0.059125206,-0.874540899,0.475471340,0.074896133,1,0.269262289,0.140777918,-0.523765788,0.059125206,-0.874540899,0.475471340,0.074896133
0.204098000,104205.082859666,vr_world,57873,104205.071731208,0.011129583,1,0.188913000,-0.329878000,-0.473074000,0.033259271,-0.465901927,0.882840298,-0.049216092,1,0.376095395,-0.305116319,-0.500878128,0.033259271,-0.465901927,0.882840298,-0.049216092,57951,104205.071731208,0.011129583,1,0.092711600,0.166462000,-0.459677000,0.061536712,-0.872917959,0.477623359,0.078124239,1,0.269319848,0.137438362,-0.523734642,0.061536712,-0.872917959,0.477623359,0.078124239
0.216475500,104205.095237166,vr_world,57874,104205.089521666,0.005715750,1,0.188411000,-0.329957000,-0.473314000,0.036637619,-0.467385888,0.881729725,-0.052543401,1,0.375741704,-0.304569362,-0.499507660,0.036637619,-0.467385888,0.881729725,-0.052543401,57952,104205.089521666,0.005715750,1,0.092734100,0.164951000,-0.459493000,0.063071420,-0.873408090,0.476626688,0.077506801,1,0.269571901,0.136401387,-0.523128698,0.063071420,-0.873408090,0.476626688,0.077506801
0.228865125,104205.107626791,vr_world,57874,104205.089521666,0.018105667,1,0.188411000,-0.329957000,-0.473314000,0.036637619,-0.467385888,0.881729725,-0.052543401,1,0.375741704,-0.304569362,-0.499507660,0.036637619,-0.467385888,0.881729725,-0.052543401,57952,104205.089521666,0.018105667,1,0.092734100,0.164951000,-0.459493000,0.063071420,-0.873408090,0.476626688,0.077506801,1,0.269571901,0.136401387,-0.523128698,0.063071420,-0.873408090,0.476626688,0.077506801
