t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,104183.458585791,vr_world,56686,104183.449361458,0.009225542,1,0.186569000,-0.317133000,-0.452787000,0.026544123,0.447708950,-0.893349280,0.027913604,1,0.369764325,-0.301608824,-0.503991637,0.026544123,0.447708950,-0.893349280,0.027913604,56764,104183.449361458,0.009225542,1,0.127356000,0.196842000,-0.507276000,0.000707415,0.874911120,-0.474773921,-0.095497411,1,0.298251312,0.164599823,-0.584031875,0.000707415,0.874911120,-0.474773921,-0.095497411
0.012337584,104183.470923375,vr_world,56687,104183.467120083,0.003804250,1,0.186665000,-0.317832000,-0.451966000,0.029811870,0.447187147,-0.893567695,0.025916838,1,0.369488490,-0.302534506,-0.504549221,0.029811870,0.447187147,-0.893567695,0.025916838,56765,104183.467120083,0.003804250,1,0.127403000,0.196675000,-0.506065000,0.003079907,0.875440309,-0.474434964,-0.092229302,1,0.298620778,0.164149677,-0.581977968,0.003079907,0.875440309,-0.474434964,-0.092229302
0.022900042,104183.481485833,vr_world,56687,104183.467120083,0.014366750,1,0.186665000,-0.317832000,-0.451966000,0.029811870,0.447187147,-0.893567695,0.025916838,1,0.369488490,-0.302534506,-0.504549221,0.029811870,0.447187147,-0.893567695,0.025916838,56765,104183.467120083,0.014366750,1,0.127403000,0.196675000,-0.506065000,0.003079907,0.875440309,-0.474434964,-0.092229302,1,0.298620778,0.164149677,-0.581977968,0.003079907,0.875440309,-0.474434964,-0.092229302
0.035057500,104183.493643291,vr_world,56688,104183.484956000,0.008688291,1,0.187202000,-0.319730000,-0.451220000,0.032290894,0.449956559,-0.892147589,0.023855240,1,0.369585036,-0.303259834,-0.504965860,0.032290894,0.449956559,-0.892147589,0.023855240,56766,104183.484956000,0.008688291,1,0.127687000,0.196387000,-0.503760000,0.006389876,0.874899482,-0.476508935,-0.086309327,1,0.299324560,0.162375947,-0.578056831,0.006389876,0.874899482,-0.476508935,-0.086309327
0.045724834,104183.504310625,vr_world,56689,104183.503304708,0.001006792,1,0.187093000,-0.320822000,-0.450769000,0.032116411,0.451172264,-0.891601784,0.021409897,1,0.369326872,-0.303647781,-0.504799337,0.032116411,0.451172264,-0.891601784,0.021409897,56767,104183.503304708,0.001006792,1,0.127901000,0.196248000,-0.502324000,0.007979324,0.874040123,-0.478479393,-0.083950367,1,0.299585947,0.161158708,-0.576007520,0.007979324,0.874040123,-0.478479393,-0.083950367
0.056323125,104183.514908916,vr_world,56689,104183.503304708,0.011605458,1,0.187093000,-0.320822000,-0.450769000,0.032116411,0.451172264,-0.891601784,0.021409897,1,0.369326872,-0.303647781,-0.504799337,0.032116411,0.451172264,-0.891601784,0.021409897,56767,104183.503304708,0.011605458,1,0.127901000,0.196248000,-0.502324000,0.007979324,0.874040123,-0.478479393,-0.083950367,1,0.299585947,0.161158708,-0.576007520,0.007979324,0.874040123,-0.478479393,-0.083950367
0.066409084,104183.524994875,vr_world,56690,104183.521326833,0.003669292,1,0.186500000,-0.321552000,-0.450516000,0.029245381,0.453559950,-0.890510611,0.020467805,1,0.368859294,-0.303175961,-0.503721652,0.029245381,0.453559950,-0.890510611,0.020467805,56768,104183.521326833,0.003669292,1,0.128037000,0.195943000,-0.501077000,0.007386400,0.873290719,-0.480102390,-0.082525489,1,0.299810516,0.160185155,-0.574230873,0.007386400,0.873290719,-0.480102390,-0.082525489
0.078540542,104183.537126333,vr_world,56690,104183.521326833,0.015800875,1,0.186500000,-0.321552000,-0.450516000,0.029245381,0.453559950,-0.890510611,0.020467805,1,0.368859294,-0.303175961,-0.503721652,0.029245381,0.453559950,-0.890510611,0.020467805,56768,104183.521326833,0.015800875,1,0.128037000,0.195943000,-0.501077000,0.007386400,0.873290719,-0.480102390,-0.082525489,1,0.299810516,0.160185155,-0.574230873,0.007386400,0.873290719,-0.480102390,-0.082525489
0.090879292,104183.549465083,vr_world,56691,104183.540229291,0.009236875,1,0.185596000,-0.321991000,-0.450563000,0.023315673,0.454425812,-0.890230606,0.021048255,1,0.368492180,-0.303007703,-0.501671291,0.023315673,0.454425812,-0.890230606,0.021048255,56769,104183.540229291,0.009236875,1,0.128193000,0.195399000,-0.499801000,0.005897111,0.873436129,-0.480064819,-0.081316184,1,0.300225482,0.159742831,-0.572393678,0.005897111,0.873436129,-0.480064819,-0.081316184
0.103259959,104183.561845750,vr_world,56692,104183.557894250,0.003952250,1,0.184135000,-0.323484000,-0.450558000,0.013577104,0.454194471,-0.890519888,0.022301858,1,0.367948214,-0.304211843,-0.498147115,0.013577104,0.454194471,-0.890519888,0.022301858,56770,104183.557894250,0.003952250,1,0.128335000,0.194237000,-0.497677000,0.002832712,0.872865151,-0.481553524,-0.078769334,1,0.300764467,0.158149241,-0.569105009,0.002832712,0.872865151,-0.481553524,-0.078769334
