t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,104653.864188500,vr_world,12101,104653.851729708,0.012459125,1,0.044552800,-0.218239000,-0.492318000,0.029942392,0.739353683,-0.667070913,-0.086463766,1,0.158568115,-0.075698725,-0.548051664,0.029942392,0.739353683,-0.667070913,-0.086463766,12101,104653.851729708,0.012459125,1,0.059921200,0.140796000,-0.556649000,0.087605831,0.650686207,-0.735309689,-0.168084324,1,0.148509235,0.005408319,-0.656441503,0.087605831,0.650686207,-0.735309689,-0.168084324
0.012398125,104653.876586625,vr_world,12102,104653.871587250,0.004999875,1,0.044440600,-0.217269000,-0.492843000,0.029980939,0.734782028,-0.672421343,-0.083940764,1,0.160597140,-0.076581531,-0.548861886,0.029980939,0.734782028,-0.672421343,-0.083940764,12102,104653.871587250,0.004999875,1,0.060029400,0.141010000,-0.557109000,0.088905719,0.651192999,-0.734692169,-0.168139431,1,0.148693275,0.005666235,-0.656893838,0.088905719,0.651192999,-0.734692169,-0.168139431
0.023577583,104653.887766083,vr_world,12102,104653.871587250,0.016179291,1,0.044440600,-0.217269000,-0.492843000,0.029980939,0.734782028,-0.672421343,-0.083940764,1,0.160597140,-0.076581531,-0.548861886,0.029980939,0.734782028,-0.672421343,-0.083940764,12102,104653.871587250,0.016179291,1,0.060029400,0.141010000,-0.557109000,0.088905719,0.651192999,-0.734692169,-0.168139431,1,0.148693275,0.005666235,-0.656893838,0.088905719,0.651192999,-0.734692169,-0.168139431
0.035988500,104653.900177000,vr_world,12103,104653.891348250,0.008829041,1,0.043507200,-0.217011000,-0.493409000,0.032626041,0.732714628,-0.675116585,-0.079261664,1,0.160683626,-0.077634153,-0.550568547,0.032626041,0.732714628,-0.675116585,-0.079261664,12103,104653.891348250,0.008829041,1,0.060012600,0.141191000,-0.557723000,0.090591702,0.652225651,-0.733418664,-0.168795460,1,0.148845985,0.006107107,-0.657709009,0.090591702,0.652225651,-0.733418664,-0.168795460
0.048402708,104653.912591208,vr_world,12104,104653.910643041,0.001948500,1,0.043306200,-0.217392000,-0.493962000,0.032585752,0.735717409,-0.672293248,-0.075364787,1,0.159649209,-0.077290204,-0.551051477,0.032585752,0.735717409,-0.672293248,-0.075364787,12104,104653.910643041,0.001948500,1,0.059920800,0.141346000,-0.558096000,0.091343811,0.652792878,-0.732760119,-0.169057314,1,0.148873132,0.006403620,-0.658167277,0.091343811,0.652792878,-0.732760119,-0.169057314
0.060813750,104653.925002250,vr_world,12104,104653.910643041,0.014359584,1,0.043306200,-0.217392000,-0.493962000,0.032585752,0.735717409,-0.672293248,-0.075364787,1,0.159649209,-0.077290204,-0.551051477,0.032585752,0.735717409,-0.672293248,-0.075364787,12104,104653.910643041,0.014359584,1,0.059920800,0.141346000,-0.558096000,0.091343811,0.652792878,-0.732760119,-0.169057314,1,0.148873132,0.006403620,-0.658167277,0.091343811,0.652792878,-0.732760119,-0.169057314
0.073216208,104653.937404708,vr_world,12105,104653.930215625,0.007189791,1,0.042894400,-0.216723000,-0.494904000,0.032989858,0.732143922,-0.676579713,-0.071532073,1,0.161018881,-0.078266964,-0.552349429,0.032989858,0.732143922,-0.676579713,-0.071532073,12105,104653.930215625,0.007189791,1,0.060017200,0.141659000,-0.558783000,0.092541781,0.653309510,-0.732212911,-0.168780794,1,0.149097505,0.006719160,-0.658743799,0.092541781,0.653309510,-0.732212911,-0.168780794
0.085628916,104653.949817416,vr_world,12106,104653.949804583,0.000013417,1,0.043304100,-0.216427000,-0.495325000,0.035639125,0.730113272,-0.678706286,-0.070867766,1,0.162018904,-0.078917414,-0.553817309,0.035639125,0.730113272,-0.678706286,-0.070867766,12106,104653.949804583,0.000013417,1,0.060001200,0.141742000,-0.559118000,0.092925605,0.653576570,-0.731918932,-0.168811068,1,0.149146249,0.006851441,-0.659087557,0.092925605,0.653576570,-0.731918932,-0.168811068
0.098036500,104653.962225000,vr_world,12106,104653.949804583,0.012420750,1,0.043304100,-0.216427000,-0.495325000,0.035639125,0.730113272,-0.678706286,-0.070867766,1,0.162018904,-0.078917414,-0.553817309,0.035639125,0.730113272,-0.678706286,-0.070867766,12106,104653.949804583,0.012420750,1,0.060001200,0.141742000,-0.559118000,0.092925605,0.653576570,-0.731918932,-0.168811068,1,0.149146249,0.006851441,-0.659087557,0.092925605,0.653576570,-0.731918932,-0.168811068
0.110455916,104653.974644416,vr_world,12107,104653.969554291,0.005090667,1,0.043824900,-0.216461000,-0.496405000,0.038511146,0.728807445,-0.680019026,-0.070219121,1,0.162803866,-0.079652148,-0.555993204,0.038511146,0.728807445,-0.680019026,-0.070219121,12107,104653.969554291,0.005090667,1,0.059874400,0.141638000,-0.559497000,0.093113966,0.654129267,-0.731341706,-0.169068033,1,0.149179234,0.006931197,-0.659571694,0.093113966,0.654129267,-0.731341706,-0.169068033
