t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,104625.557415416,vr_world,10656,104625.555809458,0.001606250,1,0.078293100,-0.203153000,-0.569642000,0.122211938,0.637503022,-0.759841632,-0.035983802,1,0.218196783,-0.110139924,-0.660190474,0.122211938,0.637503022,-0.759841632,-0.035983802,10656,104625.555809458,0.001606250,1,0.082925100,0.100794000,-0.593110000,0.012526873,-0.733682706,0.665953426,0.134383026,1,0.213786348,-0.002654127,-0.684269279,0.012526873,-0.733682706,0.665953426,0.134383026
0.012377084,104625.569792500,vr_world,10656,104625.555809458,0.013983917,1,0.078293100,-0.203153000,-0.569642000,0.122211938,0.637503022,-0.759841632,-0.035983802,1,0.218196783,-0.110139924,-0.660190474,0.122211938,0.637503022,-0.759841632,-0.035983802,10656,104625.555809458,0.013983917,1,0.082925100,0.100794000,-0.593110000,0.012526873,-0.733682706,0.665953426,0.134383026,1,0.213786348,-0.002654127,-0.684269279,0.012526873,-0.733682706,0.665953426,0.134383026
0.024790750,104625.582206166,vr_world,10657,104625.578891041,0.003315542,1,0.078776900,-0.203031000,-0.569851000,0.116119432,0.640588811,-0.758372004,-0.032158319,1,0.219271485,-0.108776442,-0.658173245,0.116119432,0.640588811,-0.758372004,-0.032158319,10657,104625.578891041,0.003315542,1,0.084707000,0.101181000,-0.593520000,0.015163069,-0.734646767,0.664768086,0.134713034,1,0.216110135,-0.001542824,-0.684719034,0.015163069,-0.734646767,0.664768086,0.134713034
0.036371959,104625.593787375,vr_world,10657,104625.578891041,0.014897417,1,0.078776900,-0.203031000,-0.569851000,0.116119432,0.640588811,-0.758372004,-0.032158319,1,0.219271485,-0.108776442,-0.658173245,0.116119432,0.640588811,-0.758372004,-0.032158319,10657,104625.578891041,0.014897417,1,0.084707000,0.101181000,-0.593520000,0.015163069,-0.734646767,0.664768086,0.134713034,1,0.216110135,-0.001542824,-0.684719034,0.015163069,-0.734646767,0.664768086,0.134713034
0.046817417,104625.604232833,vr_world,10658,104625.595023791,0.009209917,1,0.079790500,-0.202014000,-0.568809000,0.118898481,0.639505794,-0.758935282,-0.030211404,1,0.220300383,-0.108606647,-0.658002631,0.118898481,0.639505794,-0.758935282,-0.030211404,10658,104625.595023791,0.009209917,1,0.085544000,0.101581000,-0.593758000,0.015928280,-0.735861032,0.663210184,0.135672704,1,0.217326855,-0.000398282,-0.685244219,0.015928280,-0.735861032,0.663210184,0.135672704
0.059192459,104625.616607875,vr_world,10659,104625.614290541,0.002318209,1,0.081681200,-0.199979000,-0.566744000,0.120952336,0.637602195,-0.760394693,-0.025177060,1,0.222827218,-0.108022191,-0.656438904,0.120952336,0.637602195,-0.760394693,-0.025177060,10659,104625.614290541,0.002318209,1,0.087000400,0.102419000,-0.594301000,0.015564230,-0.738440016,0.660339358,0.135705676,1,0.219592784,0.001482267,-0.685773650,0.015564230,-0.738440016,0.660339358,0.135705676
0.071548500,104625.628963916,vr_world,10659,104625.614290541,0.014674667,1,0.081681200,-0.199979000,-0.566744000,0.120952336,0.637602195,-0.760394693,-0.025177060,1,0.222827218,-0.108022191,-0.656438904,0.120952336,0.637602195,-0.760394693,-0.025177060,10659,104625.614290541,0.014674667,1,0.087000400,0.102419000,-0.594301000,0.015564230,-0.738440016,0.660339358,0.135705676,1,0.219592784,0.001482267,-0.685773650,0.015564230,-0.738440016,0.660339358,0.135705676
0.083905042,104625.641320458,vr_world,10660,104625.633897125,0.007423916,1,0.082946000,-0.199228000,-0.565661000,0.125344617,0.637914604,-0.759525972,-0.021771143,1,0.223622597,-0.107864316,-0.656689849,0.125344617,0.637914604,-0.759525972,-0.021771143,10660,104625.633897125,0.007423916,1,0.087750700,0.103315000,-0.594819000,0.013522707,-0.739755701,0.659181773,0.134380167,1,0.220711139,0.002494083,-0.685884383,0.013522707,-0.739755701,0.659181773,0.134380167
0.096312459,104625.653727875,vr_world,10660,104625.633897125,0.019831375,1,0.082946000,-0.199228000,-0.565661000,0.125344617,0.637914604,-0.759525972,-0.021771143,1,0.223622597,-0.107864316,-0.656689849,0.125344617,0.637914604,-0.759525972,-0.021771143,10660,104625.633897125,0.019831375,1,0.087750700,0.103315000,-0.594819000,0.013522707,-0.739755701,0.659181773,0.134380167,1,0.220711139,0.002494083,-0.685884383,0.013522707,-0.739755701,0.659181773,0.134380167
0.107024125,104625.664439541,vr_world,10661,104625.654281125,0.010159250,1,0.084772400,-0.199102000,-0.565454000,0.124081844,0.639629142,-0.758418725,-0.016712073,1,0.225711395,-0.107509414,-0.655844317,0.124081844,0.639629142,-0.758418725,-0.016712073,10661,104625.654281125,0.010159250,1,0.089349800,0.104607000,-0.595539000,0.012205510,-0.741632392,0.657452868,0.132620311,1,0.222976213,0.004147746,-0.686027300,0.012205510,-0.741632392,0.657452868,0.132620311
