t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.012345084,131569.276745125,vr_world,38430,131569.267086125,0.009659541,1,0.101925000,-0.105289000,-0.471337000,0.010108298,0.112603328,-0.989162459,0.093679999,1,0.254963350,-0.216495353,-0.496553463,0.010108298,0.112603328,-0.989162459,0.093679999,38794,131569.267086125,0.009659541,1,-0.012184100,-0.348251000,-0.470958000,0.077725570,-0.896892920,0.435202820,0.011846149,1,0.173496236,-0.363196098,-0.508848065,0.077725570,-0.896892920,0.435202820,0.011846149,0.000000000,0.000000000
0.024334917,131569.288734958,vr_world,38431,131569.284993208,0.003742167,1,0.102013000,-0.105505000,-0.470965000,0.011046629,0.113722527,-0.988931325,0.094657246,1,0.255238942,-0.216442825,-0.496224272,0.011046629,0.113722527,-0.988931325,0.094657246,38795,131569.284993208,0.003742167,1,-0.012455000,-0.348710000,-0.470885000,0.079521768,-0.896851795,0.434909870,0.013658359,1,0.173173702,-0.363336509,-0.509151217,0.079521768,-0.896851795,0.434909870,0.013658359,0.000000000,0.000000000
0.034673709,131569.299073750,vr_world,38431,131569.284993208,0.014080792,1,0.102013000,-0.105505000,-0.470965000,0.011046629,0.113722527,-0.988931325,0.094657246,1,0.255238942,-0.216442825,-0.496224272,0.011046629,0.113722527,-0.988931325,0.094657246,38795,131569.284993208,0.014080792,1,-0.012455000,-0.348710000,-0.470885000,0.079521768,-0.896851795,0.434909870,0.013658359,1,0.173173702,-0.363336509,-0.509151217,0.079521768,-0.896851795,0.434909870,0.013658359,0.000000000,0.000000000
0.045796250,131569.310196291,vr_world,38432,131569.303156666,0.007039834,1,0.102146000,-0.105424000,-0.470479000,0.012327247,0.112638919,-0.989025424,0.094811520,1,0.255046652,-0.216745015,-0.496022000,0.012327247,0.112638919,-0.989025424,0.094811520,38796,131569.303156666,0.007039834,1,-0.012355800,-0.348437000,-0.470813000,0.079635924,-0.896950605,0.434715628,0.012651224,1,0.173350710,-0.363039127,-0.508709064,0.079635924,-0.896950605,0.434715628,0.012651224,0.000000000,0.000000000
0.056907125,131569.321307166,vr_world,38432,131569.303156666,0.018151042,1,0.102146000,-0.105424000,-0.470479000,0.012327247,0.112638919,-0.989025424,0.094811520,1,0.255046652,-0.216745015,-0.496022000,0.012327247,0.112638919,-0.989025424,0.094811520,38796,131569.303156666,0.018151042,1,-0.012355800,-0.348437000,-0.470813000,0.079635924,-0.896950605,0.434715628,0.012651224,1,0.173350710,-0.363039127,-0.508709064,0.079635924,-0.896950605,0.434715628,0.012651224,0.000000000,0.000000000
0.067016667,131569.331416708,vr_world,38433,131569.321946458,0.009470917,1,0.102024000,-0.105387000,-0.470681000,0.011792957,0.112290815,-0.989083509,0.094686387,1,0.254885301,-0.216790936,-0.496097650,0.011792957,0.112290815,-0.989083509,0.094686387,38797,131569.321946458,0.009470917,1,-0.012340500,-0.348196000,-0.471048000,0.078799518,-0.896966125,0.434863123,0.011682102,1,0.173397600,-0.362958201,-0.508726050,0.078799518,-0.896966125,0.434863123,0.011682102,0.000000000,0.000000000
0.079013709,131569.343413750,vr_world,38434,131569.339961833,0.003452542,1,0.102009000,-0.105463000,-0.470632000,0.011140295,0.112615463,-0.989078256,0.094434393,1,0.254984822,-0.216734012,-0.495941835,0.011140295,0.112615463,-0.989078256,0.094434393,38798,131569.339961833,0.003452542,1,-0.012317700,-0.348370000,-0.470907000,0.077672523,-0.897019473,0.434934080,0.012465563,1,0.173330686,-0.363170682,-0.509010022,0.077672523,-0.897019473,0.434934080,0.012465563,0.000000000,0.000000000
0.090180625,131569.354580666,vr_world,38434,131569.339961833,0.014619333,1,0.102009000,-0.105463000,-0.470632000,0.011140295,0.112615463,-0.989078256,0.094434393,1,0.254984822,-0.216734012,-0.495941835,0.011140295,0.112615463,-0.989078256,0.094434393,38798,131569.339961833,0.014619333,1,-0.012317700,-0.348370000,-0.470907000,0.077672523,-0.897019473,0.434934080,0.012465563,1,0.173330686,-0.363170682,-0.509010022,0.077672523,-0.897019473,0.434934080,0.012465563,0.000000000,0.000000000
0.102499875,131569.366899916,vr_world,38435,131569.357942625,0.008957583,1,0.102005000,-0.105506000,-0.470527000,0.011477255,0.113005641,-0.989112074,0.093569776,1,0.255032785,-0.216630714,-0.496163223,0.011477255,0.113005641,-0.989112074,0.093569776,38799,131569.357942625,0.008957583,1,-0.012283300,-0.348366000,-0.470965000,0.078767468,-0.897096044,0.434586588,0.012201283,1,0.173430506,-0.362985404,-0.508818199,0.078767468,-0.897096044,0.434586588,0.012201283,0.000000000,0.000000000
0.114883334,131569.379283375,vr_world,38436,131569.376903041,0.002381292,1,0.102005000,-0.105494000,-0.470532000,0.011628837,0.112912914,-0.989096521,0.093827058,1,0.255004626,-0.216663746,-0.496141630,0.011628837,0.112912914,-0.989096521,0.093827058,38800,131569.376903041,0.002381292,1,-0.012317700,-0.348373000,-0.470757000,0.078631909,-0.897002201,0.434765907,0.013515936,1,0.173297893,-0.362993563,-0.509089049,0.078631909,-0.897002201,0.434765907,0.013515936,0.000000000,0.000000000
0.126598959,131569.390999000,vr_world,38436,131569.376903041,0.014096625,1,0.102005000,-0.105494000,-0.470532000,0.011628837,0.112912914,-0.989096521,0.093827058,1,0.255004626,-0.216663746,-0.496141630,0.011628837,0.112912914,-0.989096521,0.093827058,38800,131569.376903041,0.014096625,1,-0.012317700,-0.348373000,-0.470757000,0.078631909,-0.897002201,0.434765907,0.013515936,1,0.173297893,-0.362993563,-0.509089049,0.078631909,-0.897002201,0.434765907,0.013515936,0.000000000,0.000000000
0.138992375,131569.403392416,vr_world,38437,131569.395363500,0.008029375,1,0.101936000,-0.105460000,-0.470684000,0.011325661,0.113481691,-0.988965799,0.094553077,1,0.255088714,-0.216476847,-0.496040376,0.011325661,0.113481691,-0.988965799,0.094553077,38801,131569.395363500,0.008029375,1,-0.012306200,-0.348378000,-0.470950000,0.079076056,-0.897085968,0.434542649,0.012507194,1,0.173398769,-0.362945744,-0.508866096,0.079076056,-0.897085968,0.434542649,0.012507194,0.000000000,0.000000000
0.150676084,131569.415076125,vr_world,38438,131569.413728208,0.001348625,1,0.101974000,-0.105481000,-0.470657000,0.011370783,0.113335953,-0.988978140,0.094593370,1,0.255092212,-0.216545922,-0.496011254,0.011370783,0.113335953,-0.988978140,0.094593370,38802,131569.413728208,0.001348625,1,-0.012325300,-0.348341000,-0.470962000,0.078588767,-0.897001459,0.434797995,0.012762881,1,0.173337691,-0.363022203,-0.509040354,0.078588767,-0.897001459,0.434797995,0.012762881,0.000000000,0.000000000
0.163058250,131569.427458291,vr_world,38438,131569.413728208,0.013730750,1,0.101974000,-0.105481000,-0.470657000,0.011370783,0.113335953,-0.988978140,0.094593370,1,0.255092212,-0.216545922,-0.496011254,0.011370783,0.113335953,-0.988978140,0.094593370,38802,131569.413728208,0.013730750,1,-0.012325300,-0.348341000,-0.470962000,0.078588767,-0.897001459,0.434797995,0.012762881,1,0.173337691,-0.363022203,-0.509040354,0.078588767,-0.897001459,0.434797995,0.012762881,0.000000000,0.000000000
0.174619459,131569.439019500,vr_world,38439,131569.432265000,0.006754875,1,0.102043000,-0.106436000,-0.469840000,0.011592357,0.113467070,-0.989020272,0.093966715,1,0.255167369,-0.217440682,-0.495420098,0.011592357,0.113467070,-0.989020272,0.093966715,38803,131569.432265000,0.006754875,1,-0.012161300,-0.348961000,-0.470888000,0.078503739,-0.897090959,0.434635380,0.012532368,1,0.173520569,-0.363593590,-0.508892795,0.078503739,-0.897090959,0.434635380,0.012532368,0.000000000,0.000000000
0.187047292,131569.451447333,vr_world,38440,131569.451072291,0.000375709,1,0.102100000,-0.108537000,-0.467984000,0.011249343,0.113733809,-0.989004588,0.093850937,1,0.255305482,-0.219442905,-0.493506325,0.011249343,0.113733809,-0.989004588,0.093850937,38804,131569.451072291,0.000375709,1,-0.011947600,-0.350138000,-0.470626000,0.078338362,-0.897031765,0.434771665,0.013065702,1,0.173688380,-0.364802814,-0.508841925,0.078338362,-0.897031765,0.434771665,0.013065702,0.000000000,0.000000000
0.199472209,131569.463872250,vr_world,38440,131569.451072291,0.012800542,1,0.102100000,-0.108537000,-0.467984000,0.011249343,0.113733809,-0.989004588,0.093850937,1,0.255305482,-0.219442905,-0.493506325,0.011249343,0.113733809,-0.989004588,0.093850937,38804,131569.451072291,0.012800542,1,-0.011947600,-0.350138000,-0.470626000,0.078338362,-0.897031765,0.434771665,0.013065702,1,0.173688380,-0.364802814,-0.508841925,0.078338362,-0.897031765,0.434771665,0.013065702,0.000000000,0.000000000
0.211020667,131569.475420708,vr_world,38441,131569.469110833,0.006310667,1,0.102100000,-0.109404000,-0.467317000,0.011108316,0.113875329,-0.988967273,0.094089037,1,0.255348761,-0.220272189,-0.492743382,0.011108316,0.113875329,-0.988967273,0.094089037,38805,131569.469110833,0.006310667,1,-0.011875200,-0.350765000,-0.470593000,0.078690226,-0.896995386,0.434787195,0.012931369,1,0.173780041,-0.365426551,-0.508715584,0.078690226,-0.896995386,0.434787195,0.012931369,0.000000000,0.000000000
0.221672042,131569.486072083,vr_world,38441,131569.469110833,0.016961583,1,0.102100000,-0.109404000,-0.467317000,0.011108316,0.113875329,-0.988967273,0.094089037,1,0.255348761,-0.220272189,-0.492743382,0.011108316,0.113875329,-0.988967273,0.094089037,38805,131569.469110833,0.016961583,1,-0.011875200,-0.350765000,-0.470593000,0.078690226,-0.896995386,0.434787195,0.012931369,1,0.173780041,-0.365426551,-0.508715584,0.078690226,-0.896995386,0.434787195,0.012931369,0.000000000,0.000000000
0.234101000,131569.498501041,vr_world,38442,131569.487181666,0.011321334,1,0.102066000,-0.109657000,-0.467363000,0.010883961,0.114651846,-0.988804252,0.094882263,1,0.255507697,-0.220313572,-0.492547010,0.010883961,0.114651846,-0.988804252,0.094882263,38806,131569.487181666,0.011321334,1,-0.011959100,-0.351029000,-0.470730000,0.078967249,-0.896874996,0.434985094,0.012937645,1,0.173696884,-0.365757387,-0.508823966,0.078967249,-0.896874996,0.434985094,0.012937645,0.000000000,0.000000000
