t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,103350.654669875,vr_world,21662,103350.638315958,0.016354583,1,0.190681000,-0.179545000,-0.359982000,0.072247862,-0.230261252,0.967641055,-0.073693904,1,0.368852415,-0.247523654,-0.367551417,0.072247862,-0.230261252,0.967641055,-0.073693904,21745,103350.638315958,0.016354583,1,0.378151000,0.133519000,-0.358806000,0.133398254,-0.546206339,0.824465728,0.064185710,1,0.457304116,-0.022460326,-0.433246584,0.133398254,-0.546206339,0.824465728,0.064185710
0.010612416,103350.665282291,vr_world,21663,103350.659052916,0.006229834,1,0.191428000,-0.183181000,-0.356006000,0.067791318,-0.237321903,0.966756591,-0.066815763,1,0.370444837,-0.248494803,-0.366518213,0.067791318,-0.237321903,0.966756591,-0.066815763,21746,103350.659052916,0.006229834,1,0.385115000,0.127773000,-0.352943000,0.138454981,-0.523255969,0.837481378,0.075222010,1,0.455682380,-0.029762510,-0.432561221,0.138454981,-0.523255969,0.837481378,0.075222010
0.021203833,103350.675873708,vr_world,21663,103350.659052916,0.016821375,1,0.191428000,-0.183181000,-0.356006000,0.067791318,-0.237321903,0.966756591,-0.066815763,1,0.370444837,-0.248494803,-0.366518213,0.067791318,-0.237321903,0.966756591,-0.066815763,21746,103350.659052916,0.016821375,1,0.385115000,0.127773000,-0.352943000,0.138454981,-0.523255969,0.837481378,0.075222010,1,0.455682380,-0.029762510,-0.432561221,0.138454981,-0.523255969,0.837481378,0.075222010
0.032971916,103350.687641791,vr_world,21664,103350.679925416,0.007716875,1,0.192653000,-0.189259000,-0.350341000,0.064636873,-0.243432940,0.966158208,-0.055684794,1,0.372366172,-0.251973761,-0.364250808,0.064636873,-0.243432940,0.966158208,-0.055684794,21747,103350.679925416,0.007716875,1,0.398347000,0.116044000,-0.342312000,0.157349924,-0.476227429,0.860589961,0.088506245,1,0.453051455,-0.043580823,-0.429853641,0.157349924,-0.476227429,0.860589961,0.088506245
0.043067708,103350.697737583,vr_world,21664,103350.679925416,0.017812500,1,0.192653000,-0.189259000,-0.350341000,0.064636873,-0.243432940,0.966158208,-0.055684794,1,0.372366172,-0.251973761,-0.364250808,0.064636873,-0.243432940,0.966158208,-0.055684794,21747,103350.679925416,0.017812500,1,0.398347000,0.116044000,-0.342312000,0.157349924,-0.476227429,0.860589961,0.088506245,1,0.453051455,-0.043580823,-0.429853641,0.157349924,-0.476227429,0.860589961,0.088506245
0.053778166,103350.708448041,vr_world,21665,103350.701112750,0.007335916,1,0.193320000,-0.192346000,-0.349252000,0.069251548,-0.241208248,0.966689585,-0.050339350,1,0.372911422,-0.255485635,-0.362808349,0.069251548,-0.241208248,0.966689585,-0.050339350,21748,103350.701112750,0.007335916,1,0.403870000,0.109197000,-0.338046000,0.164052979,-0.456040166,0.869603202,0.094362374,1,0.451714216,-0.050722035,-0.429002295,0.164052979,-0.456040166,0.869603202,0.094362374
0.066171000,103350.720840875,vr_world,21665,103350.701112750,0.019728625,1,0.193320000,-0.192346000,-0.349252000,0.069251548,-0.241208248,0.966689585,-0.050339350,1,0.372911422,-0.255485635,-0.362808349,0.069251548,-0.241208248,0.966689585,-0.050339350,21748,103350.701112750,0.019728625,1,0.403870000,0.109197000,-0.338046000,0.164052979,-0.456040166,0.869603202,0.094362374,1,0.451714216,-0.050722035,-0.429002295,0.164052979,-0.456040166,0.869603202,0.094362374
0.078584375,103350.733254250,vr_world,21666,103350.722486208,0.010768667,1,0.193997000,-0.199125000,-0.346400000,0.078167255,-0.250704490,0.963773244,-0.046671980,1,0.375070155,-0.258323817,-0.357864740,0.078167255,-0.250704490,0.963773244,-0.046671980,21749,103350.722486208,0.010768667,1,0.415380000,0.096541400,-0.329909000,0.182249651,-0.414474621,0.885952311,0.100420896,1,0.450236252,-0.063512015,-0.426367089,0.182249651,-0.414474621,0.885952311,0.100420896
0.090998041,103350.745667916,vr_world,21667,103350.743184333,0.002483958,1,0.195132000,-0.203286000,-0.345859000,0.084836763,-0.258413224,0.961263811,-0.044690209,1,0.377309657,-0.259327479,-0.355558425,0.084836763,-0.258413224,0.961263811,-0.044690209,21750,103350.743184333,0.002483958,1,0.420949000,0.087915500,-0.326441000,0.198106211,-0.392538956,0.891936922,0.105430658,1,0.450311262,-0.070750718,-0.426935313,0.198106211,-0.392538956,0.891936922,0.105430658
0.101736083,103350.756405958,vr_world,21667,103350.743184333,0.013222208,1,0.195132000,-0.203286000,-0.345859000,0.084836763,-0.258413224,0.961263811,-0.044690209,1,0.377309657,-0.259327479,-0.355558425,0.084836763,-0.258413224,0.961263811,-0.044690209,21750,103350.743184333,0.013222208,1,0.420949000,0.087915500,-0.326441000,0.198106211,-0.392538956,0.891936922,0.105430658,1,0.450311262,-0.070750718,-0.426935313,0.198106211,-0.392538956,0.891936922,0.105430658
