t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,103247.862376250,vr_world,16640,103247.848098083,0.014278750,1,0.270083000,-0.081810100,-0.409700000,0.028842420,-0.321555068,0.941648930,-0.095224709,1,0.456525546,-0.117987317,-0.428510579,0.028842420,-0.321555068,0.941648930,-0.095224709,16723,103247.848098083,0.014278750,1,0.346290000,0.125753000,-0.428083000,0.084853357,-0.809228533,0.581326572,-0.002916327,1,0.516517190,0.049628075,-0.465014480,0.084853357,-0.809228533,0.581326572,-0.002916327
0.010782916,103247.873159166,vr_world,16641,103247.868845000,0.004314458,1,0.270103000,-0.081811400,-0.409683000,0.028722315,-0.321526070,0.941674867,-0.095102364,1,0.456536710,-0.118001866,-0.428555369,0.028722315,-0.321526070,0.941674867,-0.095102364,16724,103247.868845000,0.004314458,1,0.346315000,0.125771000,-0.428087000,0.084693711,-0.809248433,0.581322434,-0.002859382,1,0.516534861,0.049645418,-0.465050801,0.084693711,-0.809248433,0.581322434,-0.002859382
0.021695041,103247.884071291,vr_world,16641,103247.868845000,0.015226791,1,0.270103000,-0.081811400,-0.409683000,0.028722315,-0.321526070,0.941674867,-0.095102364,1,0.456536710,-0.118001866,-0.428555369,0.028722315,-0.321526070,0.941674867,-0.095102364,16724,103247.868845000,0.015226791,1,0.346315000,0.125771000,-0.428087000,0.084693711,-0.809248433,0.581322434,-0.002859382,1,0.516534861,0.049645418,-0.465050801,0.084693711,-0.809248433,0.581322434,-0.002859382
0.034093250,103247.896469500,vr_world,16642,103247.889117916,0.007352042,1,0.270131000,-0.081810400,-0.409648000,0.028619755,-0.321442413,0.941713130,-0.095037182,1,0.456553270,-0.118036377,-0.428564094,0.028619755,-0.321442413,0.941713130,-0.095037182,16725,103247.889117916,0.007352042,1,0.346320000,0.125767000,-0.428105000,0.084671067,-0.809240347,0.581336815,-0.002894690,1,0.516537927,0.049632070,-0.465058134,0.084671067,-0.809240347,0.581336815,-0.002894690
0.046501666,103247.908877916,vr_world,16642,103247.889117916,0.019760459,1,0.270131000,-0.081810400,-0.409648000,0.028619755,-0.321442413,0.941713130,-0.095037182,1,0.456553270,-0.118036377,-0.428564094,0.028619755,-0.321442413,0.941713130,-0.095037182,16725,103247.889117916,0.019760459,1,0.346320000,0.125767000,-0.428105000,0.084671067,-0.809240347,0.581336815,-0.002894690,1,0.516537927,0.049632070,-0.465058134,0.084671067,-0.809240347,0.581336815,-0.002894690
0.058861416,103247.921237666,vr_world,16643,103247.909415208,0.011823000,1,0.270157000,-0.081808500,-0.409658000,0.028560430,-0.321375104,0.941740435,-0.095012093,1,0.456571635,-0.118063012,-0.428596480,0.028560430,-0.321375104,0.941740435,-0.095012093,16726,103247.909415208,0.011823000,1,0.346313000,0.125776000,-0.428129000,0.084757045,-0.809233562,0.581333674,-0.002905959,1,0.516535038,0.049645089,-0.465071670,0.084757045,-0.809233562,0.581333674,-0.002905959
0.069531875,103247.931908125,vr_world,16644,103247.929636125,0.002272416,1,0.270193000,-0.081833400,-0.409674000,0.028491392,-0.321383573,0.941750687,-0.094902490,1,0.456603910,-0.118084293,-0.428656333,0.028491392,-0.321383573,0.941750687,-0.094902490,16727,103247.929636125,0.002272416,1,0.346328000,0.125794000,-0.428139000,0.084748225,-0.809235333,0.581332814,-0.002841294,1,0.516546792,0.049667721,-0.465105644,0.084748225,-0.809235333,0.581332814,-0.002841294
0.080197291,103247.942573541,vr_world,16644,103247.929636125,0.012937708,1,0.270193000,-0.081833400,-0.409674000,0.028491392,-0.321383573,0.941750687,-0.094902490,1,0.456603910,-0.118084293,-0.428656333,0.028491392,-0.321383573,0.941750687,-0.094902490,16727,103247.929636125,0.012937708,1,0.346328000,0.125794000,-0.428139000,0.084748225,-0.809235333,0.581332814,-0.002841294,1,0.516546792,0.049667721,-0.465105644,0.084748225,-0.809235333,0.581332814,-0.002841294
0.091394250,103247.953770500,vr_world,16645,103247.949791958,0.003978833,1,0.270210000,-0.081901000,-0.409649000,0.028447423,-0.321466493,0.941753144,-0.094610009,1,0.456621208,-0.118111596,-0.428703525,0.028447423,-0.321466493,0.941753144,-0.094610009,16728,103247.949791958,0.003978833,1,0.346362000,0.125821000,-0.428146000,0.084673578,-0.809207398,0.581382662,-0.002823565,1,0.516567949,0.049672310,-0.465126529,0.084673578,-0.809207398,0.581382662,-0.002823565
0.101528250,103247.963904500,vr_world,16645,103247.949791958,0.014113083,1,0.270210000,-0.081901000,-0.409649000,0.028447423,-0.321466493,0.941753144,-0.094610009,1,0.456621208,-0.118111596,-0.428703525,0.028447423,-0.321466493,0.941753144,-0.094610009,16728,103247.949791958,0.014113083,1,0.346362000,0.125821000,-0.428146000,0.084673578,-0.809207398,0.581382662,-0.002823565,1,0.516567949,0.049672310,-0.465126529,0.084673578,-0.809207398,0.581382662,-0.002823565
