t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.000000000,103317.011190166,vr_world,20036,103317.002303625,0.008887083,1,0.204451000,-0.149306000,-0.409450000,0.014756912,-0.218112593,0.971319494,-0.093528449,1,0.378561415,-0.224625840,-0.430329382,0.014756912,-0.218112593,0.971319494,-0.093528449,20119,103317.002303625,0.008887083,1,0.320296000,0.181977000,-0.424462000,0.089969737,-0.806101539,0.584884081,0.004045613,1,0.489672484,0.105107346,-0.463690964,0.089969737,-0.806101539,0.584884081,0.004045613
0.012402209,103317.023592375,vr_world,20037,103317.023159041,0.000433750,1,0.203641000,-0.150582000,-0.410080000,0.015777420,-0.231114569,0.968048054,-0.096021322,1,0.379724033,-0.221319476,-0.430436888,0.015777420,-0.231114569,0.968048054,-0.096021322,20120,103317.023159041,0.000433750,1,0.321233000,0.181882000,-0.425820000,0.088458282,-0.803178080,0.589134941,-0.000354840,1,0.489923032,0.102870483,-0.463729079,0.088458282,-0.803178080,0.589134941,-0.000354840
0.023122375,103317.034312541,vr_world,20037,103317.023159041,0.011153959,1,0.203641000,-0.150582000,-0.410080000,0.015777420,-0.231114569,0.968048054,-0.096021322,1,0.379724033,-0.221319476,-0.430436888,0.015777420,-0.231114569,0.968048054,-0.096021322,20120,103317.023159041,0.011153959,1,0.321233000,0.181882000,-0.425820000,0.088458282,-0.803178080,0.589134941,-0.000354840,1,0.489923032,0.102870483,-0.463729079,0.088458282,-0.803178080,0.589134941,-0.000354840
0.035513709,103317.046703875,vr_world,20038,103317.044298333,0.002406042,1,0.202018000,-0.151110000,-0.410216000,0.017663479,-0.248338698,0.963336209,-0.099996204,1,0.380567112,-0.215669644,-0.429599968,0.017663479,-0.248338698,0.963336209,-0.099996204,20121,103317.044298333,0.002406042,1,0.320971000,0.182960000,-0.425923000,0.090431447,-0.804614925,0.586848979,-0.005025167,1,0.490396114,0.104620407,-0.461898844,0.090431447,-0.804614925,0.586848979,-0.005025167
0.047887959,103317.059078125,vr_world,20038,103317.044298333,0.014780333,1,0.202018000,-0.151110000,-0.410216000,0.017663479,-0.248338698,0.963336209,-0.099996204,1,0.380567112,-0.215669644,-0.429599968,0.017663479,-0.248338698,0.963336209,-0.099996204,20121,103317.044298333,0.014780333,1,0.320971000,0.182960000,-0.425923000,0.090431447,-0.804614925,0.586848979,-0.005025167,1,0.490396114,0.104620407,-0.461898844,0.090431447,-0.804614925,0.586848979,-0.005025167
0.060284542,103317.071474708,vr_world,20039,103317.065168958,0.006306208,1,0.203170000,-0.150731000,-0.410489000,0.022495985,-0.245051155,0.964325120,-0.097575228,1,0.381508345,-0.216181720,-0.428794606,0.022495985,-0.245051155,0.964325120,-0.097575228,20122,103317.065168958,0.006306208,1,0.321558000,0.181956000,-0.425189000,0.081835055,-0.806032812,0.586176724,-0.003313295,1,0.490749726,0.103676939,-0.462374773,0.081835055,-0.806032812,0.586176724,-0.003313295
0.072696792,103317.083886958,vr_world,20039,103317.065168958,0.018718667,1,0.203170000,-0.150731000,-0.410489000,0.022495985,-0.245051155,0.964325120,-0.097575228,1,0.381508345,-0.216181720,-0.428794606,0.022495985,-0.245051155,0.964325120,-0.097575228,20122,103317.065168958,0.018718667,1,0.321558000,0.181956000,-0.425189000,0.081835055,-0.806032812,0.586176724,-0.003313295,1,0.490749726,0.103676939,-0.462374773,0.081835055,-0.806032812,0.586176724,-0.003313295
0.083721125,103317.094911291,vr_world,20040,103317.085562750,0.009349208,1,0.204897000,-0.150456000,-0.409513000,0.015975807,-0.240847867,0.965821265,-0.094479434,1,0.382312491,-0.217616922,-0.430407432,0.015975807,-0.240847867,0.965821265,-0.094479434,20123,103317.085562750,0.009349208,1,0.320981000,0.181428000,-0.425459000,0.086018829,-0.804120508,0.588208826,-0.001160336,1,0.489810950,0.102640125,-0.463209993,0.086018829,-0.804120508,0.588208826,-0.001160336
0.096117625,103317.107307791,vr_world,20041,103317.105746208,0.001562000,1,0.204325000,-0.149623000,-0.409090000,0.011006857,-0.232940441,0.967817386,-0.094589150,1,0.380385422,-0.219862632,-0.431282954,0.011006857,-0.232940441,0.967817386,-0.094589150,20124,103317.105746208,0.001562000,1,0.320179000,0.181257000,-0.426310000,0.093679435,-0.804170447,0.586963433,-0.002825582,1,0.489591885,0.103156920,-0.462859428,0.093679435,-0.804170447,0.586963433,-0.002825582
0.108532209,103317.119722375,vr_world,20041,103317.105746208,0.013976500,1,0.204325000,-0.149623000,-0.409090000,0.011006857,-0.232940441,0.967817386,-0.094589150,1,0.380385422,-0.219862632,-0.431282954,0.011006857,-0.232940441,0.967817386,-0.094589150,20124,103317.105746208,0.013976500,1,0.320179000,0.181257000,-0.426310000,0.093679435,-0.804170447,0.586963433,-0.002825582,1,0.489591885,0.103156920,-0.462859428,0.093679435,-0.804170447,0.586963433,-0.002825582
