t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.012379958,131857.651923333,vr_world,53542,131857.644564416,0.007359417,1,-0.212917000,-0.530551000,-0.515612000,0.005324340,-0.057213626,0.997035486,-0.051171211,1,-0.071927465,-0.655393608,-0.546590805,0.005324340,-0.057213626,0.997035486,-0.051171211,53906,131857.644564416,0.007359417,1,-0.433212000,-0.970860000,-0.545722000,0.110510439,-0.801157227,0.588131346,0.006005063,1,-0.263882777,-1.048152825,-0.584318163,0.110510439,-0.801157227,0.588131346,0.006005063,0.000000000,0.000000000
0.023889250,131857.663432625,vr_world,53542,131857.644564416,0.018868959,1,-0.212917000,-0.530551000,-0.515612000,0.005324340,-0.057213626,0.997035486,-0.051171211,1,-0.071927465,-0.655393608,-0.546590805,0.005324340,-0.057213626,0.997035486,-0.051171211,53906,131857.644564416,0.018868959,1,-0.433212000,-0.970860000,-0.545722000,0.110510439,-0.801157227,0.588131346,0.006005063,1,-0.263882777,-1.048152825,-0.584318163,0.110510439,-0.801157227,0.588131346,0.006005063,0.000000000,0.000000000
0.036292541,131857.675835916,vr_world,53543,131857.665171166,0.010665167,1,-0.213493000,-0.529242000,-0.511599000,0.004742851,-0.037276001,0.997586456,-0.058388938,1,-0.077560892,-0.660043363,-0.540527867,0.004742851,-0.037276001,0.997586456,-0.058388938,53907,131857.665171166,0.010665167,1,-0.433216000,-0.970871000,-0.545752000,0.110583237,-0.801188335,0.588075834,0.005950848,1,-0.263870973,-1.048143031,-0.584320427,0.110583237,-0.801188335,0.588075834,0.005950848,0.000000000,0.000000000
0.047890625,131857.687434000,vr_world,53544,131857.684682375,0.002752041,1,-0.214283000,-0.527037000,-0.503368000,0.004241640,0.000910496,-0.998724774,0.050299152,1,-0.088765794,-0.666974619,-0.536327325,0.004241640,0.000910496,-0.998724774,0.050299152,53908,131857.684682375,0.002752041,1,-0.433178000,-0.970840000,-0.545698000,0.110650069,-0.801257861,0.587968252,0.005978100,1,-0.263810729,-1.048063279,-0.584265933,0.110650069,-0.801257861,0.587968252,0.005978100,0.000000000,0.000000000
0.060309833,131857.699853208,vr_world,53544,131857.684682375,0.015171375,1,-0.214283000,-0.527037000,-0.503368000,0.004241640,0.000910496,-0.998724774,0.050299152,1,-0.088765794,-0.666974619,-0.536327325,0.004241640,0.000910496,-0.998724774,0.050299152,53908,131857.684682375,0.015171375,1,-0.433178000,-0.970840000,-0.545698000,0.110650069,-0.801257861,0.587968252,0.005978100,1,-0.263810729,-1.048063279,-0.584265933,0.110650069,-0.801257861,0.587968252,0.005978100,0.000000000,0.000000000
0.072706375,131857.712249750,vr_world,53545,131857.704441041,0.007809417,1,-0.212868000,-0.527006000,-0.498850000,0.003901890,-0.023304910,-0.998896750,0.040582496,1,-0.094150066,-0.672201883,-0.534172012,0.003901890,-0.023304910,-0.998896750,0.040582496,53909,131857.704441041,0.007809417,1,-0.433128000,-0.970809000,-0.545659000,0.110621361,-0.801330287,0.587875239,0.005948858,1,-0.263741604,-1.047997239,-0.584213816,0.110621361,-0.801330287,0.587875239,0.005948858,0.000000000,0.000000000
0.085119375,131857.724662750,vr_world,53546,131857.723451416,0.001211667,1,-0.211376000,-0.528500000,-0.493204000,0.010644661,-0.040346467,-0.998744852,0.027705150,1,-0.098185802,-0.676739129,-0.533658692,0.010644661,-0.040346467,-0.998744852,0.027705150,53910,131857.723451416,0.001211667,1,-0.433098000,-0.970805000,-0.545669000,0.110548217,-0.801408361,0.587781903,0.006013789,1,-0.263698479,-1.047951995,-0.584248021,0.110548217,-0.801408361,0.587781903,0.006013789,0.000000000,0.000000000
0.096091500,131857.735634875,vr_world,53546,131857.723451416,0.012184042,1,-0.211376000,-0.528500000,-0.493204000,0.010644661,-0.040346467,-0.998744852,0.027705150,1,-0.098185802,-0.676739129,-0.533658692,0.010644661,-0.040346467,-0.998744852,0.027705150,53910,131857.723451416,0.012184042,1,-0.433098000,-0.970805000,-0.545669000,0.110548217,-0.801408361,0.587781903,0.006013789,1,-0.263698479,-1.047951995,-0.584248021,0.110548217,-0.801408361,0.587781903,0.006013789,0.000000000,0.000000000
0.108505416,131857.748048791,vr_world,53547,131857.743394958,0.004654250,1,-0.210190000,-0.531199000,-0.481556000,0.022185569,-0.067291944,-0.997467240,-0.006220997,1,-0.106161342,-0.682276054,-0.534255057,0.022185569,-0.067291944,-0.997467240,-0.006220997,53911,131857.743394958,0.004654250,1,-0.432976000,-0.970851000,-0.545657000,0.110313824,-0.801715046,0.587405417,0.006222598,1,-0.263518648,-1.047833808,-0.584309661,0.110313824,-0.801715046,0.587405417,0.006222598,0.000000000,0.000000000
0.120930666,131857.760474041,vr_world,53547,131857.743394958,0.017079625,1,-0.210190000,-0.531199000,-0.481556000,0.022185569,-0.067291944,-0.997467240,-0.006220997,1,-0.106161342,-0.682276054,-0.534255057,0.022185569,-0.067291944,-0.997467240,-0.006220997,53911,131857.743394958,0.017079625,1,-0.432976000,-0.970851000,-0.545657000,0.110313824,-0.801715046,0.587405417,0.006222598,1,-0.263518648,-1.047833808,-0.584309661,0.110313824,-0.801715046,0.587405417,0.006222598,0.000000000,0.000000000
