t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.010909375,131802.901541291,vr_world,50768,131802.888053958,0.013487750,1,-0.201180000,-0.536101000,-0.513811000,0.003784797,-0.174054567,0.981558857,-0.078948677,1,-0.035138010,-0.626397520,-0.540268892,0.003784797,-0.174054567,0.981558857,-0.078948677,51132,131802.888053958,0.013487750,1,-0.454247000,-0.995591000,-0.525062000,0.089169368,-0.762293753,0.640952075,-0.011725861,1,-0.297222630,-1.096564241,-0.560894839,0.089169368,-0.762293753,0.640952075,-0.011725861,0.000000000,0.000000000
0.023321250,131802.913953166,vr_world,50769,131802.907248375,0.006705333,1,-0.201122000,-0.536061000,-0.513875000,0.003621629,-0.174039187,0.981574850,-0.078791235,1,-0.035095394,-0.626360784,-0.540417780,0.003621629,-0.174039187,0.981574850,-0.078791235,51133,131802.907248375,0.006705333,1,-0.454227000,-0.995597000,-0.525124000,0.089106356,-0.762442769,0.640784134,-0.011695107,1,-0.297160701,-1.096502388,-0.560963927,0.089106356,-0.762442769,0.640784134,-0.011695107,0.000000000,0.000000000
0.035742542,131802.926374458,vr_world,50769,131802.907248375,0.019126625,1,-0.201122000,-0.536061000,-0.513875000,0.003621629,-0.174039187,0.981574850,-0.078791235,1,-0.035095394,-0.626360784,-0.540417780,0.003621629,-0.174039187,0.981574850,-0.078791235,51133,131802.907248375,0.019126625,1,-0.454227000,-0.995597000,-0.525124000,0.089106356,-0.762442769,0.640784134,-0.011695107,1,-0.297160701,-1.096502388,-0.560963927,0.089106356,-0.762442769,0.640784134,-0.011695107,0.000000000,0.000000000
0.047219042,131802.937850958,vr_world,50770,131802.926805500,0.011046000,1,-0.201134000,-0.536064000,-0.513834000,0.003571120,-0.173994029,0.981589593,-0.078709565,1,-0.035119629,-0.626376690,-0.540409918,0.003571120,-0.173994029,0.981589593,-0.078709565,51134,131802.926805500,0.011046000,1,-0.454262000,-0.995612000,-0.525122000,0.089054243,-0.762540770,0.640676482,-0.011600067,1,-0.297171873,-1.096468643,-0.560994736,0.089054243,-0.762540770,0.640676482,-0.011600067,0.000000000,0.000000000
0.058871542,131802.949503458,vr_world,50771,131802.948770458,0.000735042,1,-0.201176000,-0.536058000,-0.513820000,0.003656415,-0.174042022,0.981576148,-0.078767194,1,-0.035146743,-0.626354381,-0.540358297,0.003656415,-0.174042022,0.981576148,-0.078767194,51135,131802.948770458,0.000735042,1,-0.454273000,-0.995648000,-0.525095000,0.089043127,-0.762633274,0.640572311,-0.011354540,1,-0.297163995,-1.096444231,-0.561054409,0.089043127,-0.762633274,0.640572311,-0.011354540,0.000000000,0.000000000
0.071214667,131802.961846583,vr_world,50771,131802.948770458,0.013076875,1,-0.201176000,-0.536058000,-0.513820000,0.003656415,-0.174042022,0.981576148,-0.078767194,1,-0.035146743,-0.626354381,-0.540358297,0.003656415,-0.174042022,0.981576148,-0.078767194,51135,131802.948770458,0.013076875,1,-0.454273000,-0.995648000,-0.525095000,0.089043127,-0.762633274,0.640572311,-0.011354540,1,-0.297163995,-1.096444231,-0.561054409,0.089043127,-0.762633274,0.640572311,-0.011354540,0.000000000,0.000000000
0.083121042,131802.973752958,vr_world,50772,131802.967004875,0.006750083,1,-0.201115000,-0.535954000,-0.513927000,0.003680831,-0.173900422,0.981599298,-0.078790312,1,-0.035109205,-0.626298108,-0.540449466,0.003680831,-0.173900422,0.981599298,-0.078790312,51136,131802.967004875,0.006750083,1,-0.454067000,-0.995919000,-0.524984000,0.088687558,-0.762841206,0.640390056,-0.010410886,1,-0.296954497,-1.096581907,-0.561299691,0.088687558,-0.762841206,0.640390056,-0.010410886,0.000000000,0.000000000
0.095214625,131802.985846541,vr_world,50773,131802.985223458,0.000623625,1,-0.201057000,-0.535886000,-0.513970000,0.003598947,-0.173831943,0.981620693,-0.078678572,1,-0.035070068,-0.626250558,-0.540541426,0.003598947,-0.173831943,0.981620693,-0.078678572,51137,131802.985223458,0.000623625,1,-0.453438000,-0.997127000,-0.524280000,0.087791140,-0.764501950,0.638582066,-0.006513718,1,-0.296020676,-1.096794024,-0.561996035,0.087791140,-0.764501950,0.638582066,-0.006513718,0.000000000,0.000000000
0.107632000,131802.998263916,vr_world,50773,131802.985223458,0.013041042,1,-0.201057000,-0.535886000,-0.513970000,0.003598947,-0.173831943,0.981620693,-0.078678572,1,-0.035070068,-0.626250558,-0.540541426,0.003598947,-0.173831943,0.981620693,-0.078678572,51137,131802.985223458,0.013041042,1,-0.453438000,-0.997127000,-0.524280000,0.087791140,-0.764501950,0.638582066,-0.006513718,1,-0.296020676,-1.096794024,-0.561996035,0.087791140,-0.764501950,0.638582066,-0.006513718,0.000000000,0.000000000
0.120042084,131803.010674000,vr_world,50774,131803.004637666,0.006036917,1,-0.201019000,-0.535856000,-0.513894000,0.003440155,-0.173592030,0.981678175,-0.078497979,1,-0.035087587,-0.626297742,-0.540549369,0.003440155,-0.173592030,0.981678175,-0.078497979,51138,131803.004637666,0.006036917,1,-0.453068000,-0.998385000,-0.523552000,0.086849525,-0.767312586,0.635360853,-0.002267654,1,-0.295011836,-1.096460608,-0.562739188,0.086849525,-0.767312586,0.635360853,-0.002267654,0.000000000,0.000000000
