t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.133932959,130934.675814750,vr_world,13636,130934.658631375,0.017183958,1,0.795712000,0.722928000,-0.015997700,0.023944621,-0.480276574,-0.870206819,-0.107243458,1,0.751487751,0.557954587,-0.101153221,0.023944621,-0.480276574,-0.870206819,-0.107243458,13982,130934.658631375,0.017183958,1,1.049960000,0.574206000,-0.032473600,0.116466974,-0.066735051,0.990244087,0.037396860,1,0.952737249,0.432281158,-0.113351998,0.116466974,-0.066735051,0.990244087,0.037396860,0.000000000,0.000000000
0.144601417,130934.686483208,vr_world,13637,130934.676909458,0.009574208,1,0.793056000,0.722238000,-0.015540500,0.014330218,-0.477742811,-0.871222072,-0.111931013,1,0.751210364,0.557031042,-0.101441611,0.014330218,-0.477742811,-0.871222072,-0.111931013,13983,130934.676909458,0.009574208,1,1.051260000,0.574309000,-0.030473500,0.108654603,-0.061369606,0.991419010,0.038939637,1,0.951333623,0.433609065,-0.110188441,0.108654603,-0.061369606,0.991419010,0.038939637,0.000000000,0.000000000
0.155268084,130934.697149875,vr_world,13638,130934.695462416,0.001687834,1,0.790820000,0.721239000,-0.015413100,0.004751365,-0.479849392,-0.869855097,-0.114342016,1,0.749373728,0.555927204,-0.101306365,0.004751365,-0.479849392,-0.869855097,-0.114342016,13984,130934.695462416,0.001687834,1,1.051390000,0.574795000,-0.027580500,0.106172776,-0.058212527,0.991852713,0.039583324,1,0.950199600,0.434825630,-0.106986321,0.106172776,-0.058212527,0.991852713,0.039583324,0.000000000,0.000000000
0.167684417,130934.709566208,vr_world,13638,130934.695462416,0.014104334,1,0.790820000,0.721239000,-0.015413100,0.004751365,-0.479849392,-0.869855097,-0.114342016,1,0.749373728,0.555927204,-0.101306365,0.004751365,-0.479849392,-0.869855097,-0.114342016,13984,130934.695462416,0.014104334,1,1.051390000,0.574795000,-0.027580500,0.106172776,-0.058212527,0.991852713,0.039583324,1,0.950199600,0.434825630,-0.106986321,0.106172776,-0.058212527,0.991852713,0.039583324,0.000000000,0.000000000
0.180101042,130934.721982833,vr_world,13639,130934.714472125,0.007511083,1,0.785896000,0.719404000,-0.014589500,0.011314821,0.479706274,0.868997432,0.120819408,1,0.746686568,0.553925063,-0.101208016,0.011314821,0.479706274,0.868997432,0.120819408,13985,130934.714472125,0.007511083,1,1.052070000,0.574024000,-0.025112900,0.095858424,-0.052326730,0.993196471,0.040420854,1,0.947697976,0.435294456,-0.102551944,0.095858424,-0.052326730,0.993196471,0.040420854,0.000000000,0.000000000
0.192521542,130934.734403333,vr_world,13640,130934.732886291,0.001517542,1,0.783706000,0.718058000,-0.012859300,0.014151581,0.481918884,0.867116954,0.125148353,1,0.744216030,0.553287391,-0.100692102,0.014151581,0.481918884,0.867116954,0.125148353,13986,130934.732886291,0.001517542,1,1.051500000,0.573771000,-0.022871100,0.101463379,-0.052641983,0.992609264,0.040753570,1,0.948047045,0.435106851,-0.101649042,0.101463379,-0.052641983,0.992609264,0.040753570,0.000000000,0.000000000
0.204929125,130934.746810916,vr_world,13640,130934.732886291,0.013925084,1,0.783706000,0.718058000,-0.012859300,0.014151581,0.481918884,0.867116954,0.125148353,1,0.744216030,0.553287391,-0.100692102,0.014151581,0.481918884,0.867116954,0.125148353,13986,130934.732886291,0.013925084,1,1.051500000,0.573771000,-0.022871100,0.101463379,-0.052641983,0.992609264,0.040753570,1,0.948047045,0.435106851,-0.101649042,0.101463379,-0.052641983,0.992609264,0.040753570,0.000000000,0.000000000
0.217341125,130934.759222916,vr_world,13641,130934.751571416,0.007652209,1,0.780405000,0.716816000,-0.010664600,0.015056690,0.485785903,0.864084326,0.130933686,1,0.739880356,0.553323500,-0.100394177,0.015056690,0.485785903,0.864084326,0.130933686,13987,130934.751571416,0.007652209,1,1.051950000,0.573278000,-0.019664800,0.101797817,-0.047863863,0.992909415,0.038433697,1,0.947148106,0.435371946,-0.097989021,0.101797817,-0.047863863,0.992909415,0.038433697,0.000000000,0.000000000
0.229751792,130934.771633583,vr_world,13642,130934.770302708,0.001331458,1,0.778304000,0.716439000,-0.010378300,0.010645340,0.487153500,0.864580333,0.122755824,1,0.736207535,0.552106566,-0.097820573,0.010645340,0.487153500,0.864580333,0.122755824,13988,130934.770302708,0.001331458,1,1.052350000,0.572627000,-0.017801500,0.101164898,-0.045280755,0.993121283,0.037754910,1,0.946714599,0.435202022,-0.095851109,0.101164898,-0.045280755,0.993121283,0.037754910,0.000000000,0.000000000
0.240980875,130934.782862666,vr_world,13642,130934.770302708,0.012560500,1,0.778304000,0.716439000,-0.010378300,0.010645340,0.487153500,0.864580333,0.122755824,1,0.736207535,0.552106566,-0.097820573,0.010645340,0.487153500,0.864580333,0.122755824,13988,130934.770302708,0.012560500,1,1.052350000,0.572627000,-0.017801500,0.101164898,-0.045280755,0.993121283,0.037754910,1,0.946714599,0.435202022,-0.095851109,0.101164898,-0.045280755,0.993121283,0.037754910,0.000000000,0.000000000
